"","CensusTract","CaliforniaCounty","ZIP","Longitude","Latitude","ApproxLocation","CES4.0Score","CES4.0Percentile","CES4.0PercRange","Ozone","OzonePctl","PM2.5","PM2.5.Pctl","DieselPM","DieselPMPctl","DrinkingWater","DrinkingWaterPctl","Lead","LeadPctl","Pesticides","PesticidesPctl","ToxRelease","ToxReleasePctl","Traffic","TrafficPctl","CleanupSites","CleanupSitesPctl","GroundwaterThreats","GroundwaterThreatsPctl","HazWaste","HazWastePctl","ImpWaterBodies","ImpWaterBodiesPctl","SolidWaste","SolidWastePctl","PollutionBurden","PollutionBurdenScore","PollutionBurdenPctl","Asthma","AsthmaPctl","LowBirthWeight","LowBirthWeightPctl","CardiovascularDisease","CardiovascularDiseasePctl","TotalPop","ChildrenPercLess10","PopPerc10to64","ElderlyMore64","HispanicPerc","WhitePerc","AfAmericanPerc","NativeAmericanPerc","AsianAmericanPerc","OtherMultiplePerc","PopChar","PopCharScore","PopCharPctl","Education","EducationPctl","LinguisticIsol","LinguisticIsolPctl","Poverty","PovertyPctl","Unemployment","UnemploymentPctl","HousingBurden","HousingBurdenPctl"
"7759",6107002100,"Tulare ",93274,-119.4390093,36.2434094,"Unincorporated Tulare County area",45.06,82.06,"80-85%",0.061,84.58,13.81117138,97.45,0.072,26.63,867.36,96.87,49.65,51.13,264.52,82.1,467.5522746,50.3,475.6853162,19.09,0,0,135.55,97.96,0,0,2,23.88,11,92.81,56.65,6.92,85.56,61.81,71.31,4.7,43.79,18.62,82.99,2536,15.02,74.33,10.65,61.51,34.11,0.59,0.08,2.37,1.34,62.8,6.51,69.89,38.8,89.05,21.3,88.14,43.9,74.56,4.9,43.09,6.2,2.99
"7760",6107002202,"Tulare ",93274,-119.3656637,36.2075367,"Tulare",54.31,91.93,"90-95%",0.062,88.7,14.33166884,98.33,0.221,65.64,689.27,76.31,77,86.55,97.49,76.86,270.3613283,39.73,326.1212928,9.65,1,17.08,9,43.85,0.75,80.19,0,0,0,0,54.56,6.66,81.44,71.67,79.62,4.35,34.77,21.73,93.07,5765,23.24,70.39,6.37,76.6,10.46,10.62,0.26,1.77,0.29,78.6,8.15,91.09,39.9,89.86,32.3,96.66,72.2,98.12,7.8,74.1,25.5,81.52
"7761",6107002203,"Tulare ",93274,-119.3755912,36.2182393,"Tulare",29.33,57.49,"55-60%",0.062,88.7,14.12231228,98.13,0.042,15.13,690.27,76.42,43.43,42.02,36.17,70.14,306.1492572,42.16,335.2675479,10.09,0,0,1.5,10.64,0.025,3.64,0,0,0,0,37.85,4.62,36.93,71.67,79.62,2.73,6.34,21.73,93.07,4663,20.18,77.35,2.47,72.55,22,0.86,0,4.25,0.34,61.17,6.35,67.45,21.5,67.3,19.4,85.74,38.7,67.17,5.4,49.86,15.9,43.28
"7762",6107002204,"Tulare ",93274,-119.3587288,36.2183676,"Tulare",37.36,71.17,"70-75%",0.062,88.7,14.31316644,98.32,0.067,24.88,690.1,76.4,48.62,49.65,0,0,315.7593588,42.7,373.9414734,12.45,0,0,0.6,3.3,0.4,61.58,0,0,0,0,37.08,4.53,34.56,71.67,79.62,4.71,44.21,21.73,93.07,6280,23.41,68.61,7.98,75.33,16.16,4.49,0.51,0.55,2.95,79.54,8.25,92.17,29.7,79.79,24.3,91.7,67.5,96.33,14.1,95.86,21.9,70.23
"7763",6107002302,"Tulare ",93274,-119.3219739,36.2189133,"Tulare",34.72,67.13,"65-70%",0.062,88.7,14.39899146,98.38,0.19,60.3,689.5,76.37,30.2,24.28,43.55,71.41,349.1561454,44.57,775.0294247,42.36,0,0,0,0,0.45,65.92,0,0,0,0,46.59,5.69,61.17,71.67,79.62,4.6,41.15,21.73,93.07,4611,15.16,74.08,10.76,48.02,41.49,5.92,0.3,1.47,2.8,58.84,6.1,63.7,20.5,65.65,8.4,55.15,41.8,71.91,3.5,23.75,10.4,15.5
"7764",6107002303,"Tulare ",93274,-119.3438407,36.2256444,"Tulare",39.17,73.74,"70-75%",0.062,88.7,14.43895745,98.46,0.258,71.43,774.31,87.05,41.99,39.84,19.78,65.9,358.0986182,45.09,857.7026846,48.43,0.9,11.83,9.5,44.83,0.505,69.58,0,0,1,35.72,56.2,6.86,84.77,71.67,79.62,5.77,70.36,21.73,93.07,6636,11.87,67.83,20.3,35.46,54.05,2.95,1.22,1.4,4.91,55.02,5.71,57.7,9.1,38.47,3.3,26.4,19.1,32.27,2.7,13.18,14.3,34.8
"7765",6107002304,"Tulare ",93274,-119.3385748,36.2117012,"Tulare",45.91,83.09,"80-85%",0.062,88.7,14.40418864,98.39,0.447,87.33,689.5,76.37,66.73,75.05,0,0,297.9872035,41.62,660.7259009,33.08,2,25.63,1.5,10.64,0.475,67.56,0,0,0,0,48.63,5.94,66.82,71.67,79.62,5.56,65.83,21.73,93.07,1885,10.93,71.3,17.77,46.58,42.86,2.07,1.64,3.08,3.77,74.52,7.73,86.08,19.2,63.35,7.9,52.89,44.6,75.52,11.5,91.12,20.5,64.82
"7766",6107002400,"Tulare ",93274,-119.2730278,36.1906178,"Unincorporated Tulare County area",42.73,79.03,"75-80%",0.061,84.58,13.67775489,96.75,0.09,33.63,1021.61,99.61,22.74,15.26,833.08,88.24,332.0842776,43.62,484.0234852,19.79,6.1,46.34,228.4,99.37,0.605,74.9,4,43.78,15.75,96.45,64.18,7.84,95.23,67.52,76.76,4.48,38.18,20.51,89.06,14401,20.44,71.27,8.29,55.48,38.83,1.57,0.48,2.88,0.76,52.56,5.45,54.14,18.8,62.68,5.6,40.9,25.7,45.74,4.1,32.27,6.9,4.03
"7767",6107002500,"Tulare ",93247,-119.1291061,36.2050995,"Unincorporated Tulare County area",42.29,78.44,"75-80%",0.062,88.82,12.58912782,91.7,0.063,23.24,1113.36,99.91,51.82,54.1,1771.61,92.28,334.501836,43.75,230.5538425,5.24,0,0,55.3,91.43,0.2,35.62,1,12.45,8.5,87.72,56.73,6.93,85.77,39.61,40.98,4.23,32,13.34,56.12,4035,16.03,66.22,17.74,65.8,32.22,0,0,1.98,0,58.85,6.11,63.75,35.5,85.79,18.6,84.54,50.9,82.94,12.3,92.88,12.8,27.22
"7768",6107002601,"Tulare ",93247,-119.1045232,36.2136987,"Lindsay",42.03,78.13,"75-80%",0.062,88.7,12.60307854,91.76,0.085,31.61,1006.61,99.46,71.58,80.93,299.59,82.93,317.9176286,42.81,586.7100374,27.3,0,0,9.6,44.86,0.1,16.64,0,0,0,0,49.56,6.05,69.3,49.33,55.7,3.09,10.19,16.34,73.03,4635,17.99,72.13,9.88,92.34,5.63,1.42,0.19,0.22,0.19,66.96,6.95,75.83,58.3,98.94,51.8,99.54,75.4,98.83,21.2,99.41,15.5,41.38
"7769",6107002602,"Tulare ",93247,-119.0817133,36.2125439,"Lindsay",42.59,78.81,"75-80%",0.062,88.7,12.47520695,90.96,0.115,41.8,953.04,98.88,74.37,84.02,122.6,78.41,281.7874982,40.59,436.9558487,16.49,0,0,1.5,10.64,0,0,0,0,0,0,45.7,5.58,58.47,49.33,55.7,4.36,35.04,16.34,73.03,5749,14.04,76.01,9.95,86.36,11.98,0,0,1.65,0,73.59,7.63,84.8,49.6,96.34,37.3,98.2,58.9,90.87,11.2,90.33,28.2,87.25
"7770",6107002700,"Tulare ",93265,-118.4920872,36.1727771,"Unincorporated Tulare County area",23.84,46.34,"45-50%",0.062,84.65,6.310289245,4.34,0.002,0.67,1088.8,99.85,37.89,34.14,1.76,46.66,6.633172567,8,44.77970556,0.24,0,0,11.3,50.27,0.1,16.64,4,43.78,16.7,96.91,37.05,4.52,34.41,30.16,25.35,5.95,74.22,12.85,53.03,5237,9.26,66.89,23.85,17.72,64.14,1.51,11.8,1.6,3.23,50.8,5.27,51.58,9,38.13,1,6.27,41.4,71.22,9.7,84.98,17.8,53.12
"7771",6107002800,"Tulare ",93247,-119.0940852,36.1948818,"Unincorporated Tulare County area",45.76,82.93,"80-85%",0.062,88.7,12.40832149,90.48,0.118,42.8,941.29,98.69,61.96,68.47,665.19,86.86,301.7265348,41.87,401.9115212,14.26,0,0,11.5,50.87,0.1,16.64,0,0,0,0,48.85,5.96,67.42,48.99,55.16,4.04,27.6,16.23,72.52,3599,17.2,72.41,10.39,78.05,19.37,0,0,0.69,1.89,73.97,7.67,85.27,47.6,95.1,33.6,97.12,85.3,99.77,18,98.62,29.8,90.24
"7772",6107002901,"Tulare ",93274,-119.3370033,36.196369,"Tulare",59.19,95.21,"95-100% (highest scores)",0.062,88.7,14.51085213,98.54,0.402,85.03,689.5,76.37,66.21,74.34,26.63,67.93,253.295301,38.63,706.1569411,36.55,4,37.55,18.1,65.38,1.235,88.23,0,0,1,35.72,62.3,7.61,93.49,71.67,79.62,4.56,40.11,21.73,93.07,4202,21.32,71.92,6.76,87.08,9.5,3.43,0,0,0,75.01,7.78,86.69,37.2,87.47,26.8,93.8,52.2,84.4,9.9,85.83,16,43.89
"7773",6107002903,"Tulare ",93274,-119.3208345,36.203971,"Tulare",36.5,69.86,"65-70%",0.062,88.7,14.50055049,98.53,0.175,57.41,710.54,78.38,46.4,46.39,1.69,46.31,281.7911379,40.6,808.5949113,44.86,0,0,0,0,0.2,35.62,0,0,0.5,22.08,45.61,5.57,58.31,71.67,79.62,5.16,56.61,21.73,93.07,4717,14.8,71.21,13.99,53.68,41.57,0.13,2.76,0,1.87,63.17,6.55,70.36,18.3,61.81,7.2,49.57,33.4,59.23,7.2,69.13,8.9,9.81
"7774",6107002904,"Tulare ",93274,-119.3214124,36.1899328,"Tulare",35.87,68.96,"65-70%",0.062,88.7,14.40730865,98.41,0.087,32.42,694.78,77.47,36.97,33.21,309.35,83.28,239.0664836,37.71,694.2749084,35.59,0,0,1.5,10.64,0.16,28.3,0,0,0.25,11.59,43.93,5.36,53.85,71.67,79.62,2.86,7.66,21.73,93.07,5175,19.36,72.89,7.75,63.15,33.47,0.6,0.81,0.39,1.58,64.46,6.69,72.2,26.9,76.18,12.5,69.98,51.4,83.42,7.3,69.98,16.1,44.46
"7775",6107003001,"Tulare ",93274,-119.3563298,36.2002109,"Tulare",51.05,88.89,"85-90%",0.062,88.7,14.5805537,98.59,0.126,44.84,689.35,76.33,74.35,84.01,0.15,28.93,246.8708725,38.3,271.3129929,6.81,1,17.08,15.25,59.89,0.4,61.58,0,0,0,0,48.11,5.87,65.33,71.67,79.62,6.12,77.55,21.73,93.07,4702,20.69,73.25,6.06,83.43,12.99,0.98,0,0.57,2.02,83.77,8.69,95.8,43.6,92.57,35.9,97.82,76.7,99.01,9.2,82.74,16.9,48.52
"7776",6107003002,"Tulare ",93274,-119.3660695,36.1909171,"Unincorporated Tulare County area",44.96,81.93,"80-85%",0.062,88.7,14.00790864,97.95,0.062,22.73,724.11,78.96,45.81,45.57,183.61,80.21,222.5266101,36.38,218.6795522,4.76,0,0,5.05,30.95,0.76,80.49,0,0,0,0,45.37,5.54,57.59,71.67,79.62,5.43,62.88,21.73,93.07,3525,19.15,74.72,6.13,78.01,14.21,4.79,0,2.24,0.74,78.25,8.12,90.63,42.3,91.61,28.3,94.79,52.6,84.91,6.6,63.42,18.2,55.13
"7777",6107003100,"Tulare ",93274,-119.4402943,36.1358963,"Unincorporated Tulare County area",60.67,96.12,"95-100% (highest scores)",0.061,84.58,13.28373456,94.76,0.081,30.32,870.23,96.93,69.16,77.95,194.66,80.45,165.7136994,31.08,354.300637,11.31,0,0,175.7,98.84,0.87,82.91,4,43.78,6,79.95,62.65,7.65,93.81,65.46,74.8,5.8,71.03,19.94,87.23,3515,21.99,70.73,7.28,75.42,21.85,1.54,0.51,0,0.68,76.46,7.93,88.57,43.4,92.41,33.8,97.17,67.6,96.43,5.3,48.26,15.6,41.86
"7778",6107003200,"Tulare ",93272,-119.3368879,36.056592,"Unincorporated Tulare County area",54.62,92.25,"90-95%",0.061,84.58,13.41704269,95.38,0.074,27.32,856.96,96.57,68.54,77.21,315.38,83.38,106.9818665,24.16,304.0861595,8.44,8,53.43,316.5,99.8,0.2,35.62,4,43.78,9.5,89.83,62.92,7.68,94.08,37.16,36.7,4.77,46.01,13.17,55.1,7396,19.42,74.49,6.1,87.41,12.22,0,0.27,0.09,0,68.54,7.11,78.2,59.6,99.25,57.4,99.74,72.6,98.28,13.3,94.83,20.2,63.61
"7779",6107003300,"Tulare ",93267,-119.1119527,36.1328505,"Unincorporated Tulare County area",51.48,89.45,"85-90%",0.061,84.58,12.80628612,92.93,0.058,21.21,1069.99,99.8,65.45,73.48,698.22,87.1,196.8126198,34.46,301.4248457,8.34,1,17.08,68.05,93.91,0,0,1,12.45,4,70.42,54.75,6.68,81.87,43.64,47.1,4.84,47.96,18.7,83.35,8019,16.11,70.59,13.29,68.72,30.33,0.09,0,0.3,0.56,74.24,7.7,85.67,38,88.31,24.2,91.6,70.7,97.6,15.7,97.35,21.9,70.23
"7780",6107003400,"Tulare ",93257,-119.0257487,36.0344686,"Unincorporated Tulare County area",60.26,95.83,"95-100% (highest scores)",0.06,82.48,13.22866836,94.64,0.046,16.49,978.05,99.24,54.71,58.22,1070.92,89.55,54.4151315,18.67,250.2168104,5.99,19,80.94,66.5,93.62,0.535,71.59,4,43.78,5,75.67,63.15,7.71,94.31,57.33,65.94,4.72,44.47,19.64,86.08,6781,11.68,71.07,17.25,53.59,35.32,0.27,0.16,8.55,2.11,75.34,7.82,87.08,36.4,86.72,21.1,87.89,53.5,85.55,24.5,99.73,20.8,66.07
"7781",6107003501,"Tulare ",93257,-119.0847036,36.0906458,"Unincorporated Tulare County area",28.98,56.91,"55-60%",0.06,82.48,13.43311655,95.44,0.033,11.72,628.98,70.54,22.14,14.66,465.38,85.28,142.241164,28.41,284.1017561,7.48,0,0,0,0,0.125,21.96,1,12.45,0,0,35.29,4.31,29.86,61.64,71.09,4.82,47.4,21.22,91.55,2879,12.85,70.13,17.02,33.28,51.48,0,0.56,10.14,4.55,64.83,6.73,72.71,16.6,58.92,9.7,60.62,37.1,64.72,5.7,53.89,19.3,60.1
"7782",6107003502,"Tulare ",93257,-119.0549135,36.0930135,"Porterville",39.72,74.58,"70-75%",0.06,82.48,13.05537868,93.98,0.148,50.6,733.54,83.33,39.02,35.65,26.98,68.03,156.2843395,30.02,622.3032319,29.95,1,17.08,2,14.31,0.2,35.62,1,12.45,2.25,55.51,48.5,5.92,66.47,61.64,71.09,4.77,46.01,21.22,91.55,12394,15.07,73.62,11.3,59.51,28.08,0.63,1.19,3.49,7.11,64.66,6.71,72.43,22.6,69.37,16.1,79.59,42.1,72.16,5.8,55.02,11.9,22.69
"7783",6107003601,"Tulare ",93257,-119.0618557,36.0730814,"Porterville",31.51,61.51,"60-65%",0.06,82.48,14.16287518,98.21,0.04,14.32,536.97,63.67,47.93,48.77,0,1.17,131.05118,27.04,389.2845869,13.53,0,0,0,0,0.11,19.25,1,12.45,1.35,39.45,33.84,4.13,26.3,61.64,71.09,4.41,36.14,21.22,91.55,7569,10.68,77.71,11.61,63.31,22.87,1.39,0.38,9.47,2.58,73.5,7.62,84.62,31.4,81.7,16.1,79.59,51.1,83.17,12.7,93.71,20.7,65.55
"7784",6107003602,"Tulare ",93257,-119.0478137,36.0667198,"Porterville",43.38,79.99,"75-80%",0.06,82.48,14.04883394,98.05,0.07,25.87,544.55,64.21,57.32,61.98,7.73,58.1,127.2168738,26.58,715.7732443,37.43,0,0,2,14.31,0.1,16.64,1,12.45,5.25,76.75,45.9,5.6,59.15,61.64,71.09,4.38,35.39,21.22,91.55,7130,19.71,68.98,11.32,62.24,29.8,0.07,0.28,7.24,0.36,74.61,7.74,86.21,25,73.16,19.4,85.74,54.9,87.09,12.9,94.09,23.6,75.98
"7785",6107003700,"Tulare ",93257,-119.0241104,36.0867011,"Porterville",49.18,86.99,"85-90%",0.06,82.48,13.0562417,93.99,0.056,20.22,650.26,71.92,57.37,62.03,32.49,69.59,159.7124795,30.45,764.2882745,41.53,6.1,46.34,4,26.17,0.41,62.48,1,12.45,1.75,43.94,52.11,6.36,75.86,61.64,71.09,6.01,75.33,21.22,91.55,6449,18.62,70.63,10.75,61.37,30.62,0,0,5.85,2.16,74.52,7.73,86.07,24.7,72.64,12.6,70.31,55.3,87.5,12.7,93.71,12.2,24.46
"7786",6107003801,"Tulare ",93257,-119.0322513,36.0713873,"Porterville",47.01,84.49,"80-85%",0.06,82.48,13.75899256,97.22,0.101,37.71,554.4,65.02,75.87,85.56,0,0,136.4472796,27.66,837.578984,46.89,3,31.24,0,0,0.36,57.46,1,12.45,1.25,38.99,46.22,5.64,60.12,61.64,71.09,5.59,66.64,21.22,91.55,3021,15.49,71.86,12.64,61.3,30.45,0.26,0.43,3.97,3.57,80.3,8.33,92.83,25.2,73.63,17.9,83.11,62.4,93.25,10.3,87.39,26.4,83.5
"7787",6107003802,"Tulare ",93257,-119.0166966,36.070899,"Porterville",46.49,83.85,"80-85%",0.06,82.48,13.63155094,96.4,0.047,16.68,553.97,65.01,79,88.42,0.55,39.07,141.0457262,28.24,404.9981089,14.49,3.4,32.44,1.5,10.64,0.71,78.76,1,12.45,0,0,44.85,5.48,56.28,61.64,71.09,5.2,57.56,21.22,91.55,4604,15.31,73.94,10.75,74.93,16.9,0.35,0.96,4.43,2.43,81.83,8.49,94.39,35.7,85.93,18,83.35,74.9,98.72,21.2,99.41,26.6,83.94
"7788",6107003901,"Tulare ",93257,-118.9982663,36.0619829,"Unincorporated Tulare County area",50.62,88.49,"85-90%",0.06,82.48,13.39105746,95.31,0.049,17.6,726.84,83.14,69.39,78.29,52.37,72.52,138.1647173,27.87,363.006417,11.83,1.2,18.7,18,65.32,0.115,19.35,1,12.45,0,0,46.81,5.72,61.68,61.64,71.09,5.74,69.68,21.22,91.55,6648,20.68,69.51,9.81,81.96,18.02,0.02,0,0,0,85.39,8.86,96.85,48.3,95.53,26.2,93.33,64.9,94.85,16.4,97.97,27.1,85.06
"7789",6107003902,"Tulare ",93257,-118.9780019,36.0952673,"Unincorporated Tulare County area",47.4,84.9,"80-85%",0.061,84.58,11.80929424,70.01,0.014,5.38,811.8,94.6,62.57,69.3,103.53,77.34,95.3881817,23.08,185.3088328,3.68,1,17.08,10.5,48.48,0.205,35.98,2,23.88,1,35.72,46.41,5.67,60.72,53.79,61.12,6.13,77.8,18.81,83.64,5549,17.53,68.73,13.73,64.73,30.71,0,0,3.3,1.26,80.65,8.37,93.17,37.6,87.88,22.8,90.04,53.3,85.44,20.1,99.26,22.7,72.98
"7790",6107004000,"Tulare ",93257,-118.9838486,36.0380615,"Porterville",NA,NA,NA,0.06,82.48,13.1798236,94.49,0.051,18.62,634.32,71.15,NA,NA,941.23,88.72,7.5491688,8.23,NA,NA,0,0,0,0,0.1,16.64,1,12.45,0,0,42.35,5.17,49.58,61.64,71.09,NA,NA,21.22,91.55,582,0,48.28,51.72,23.2,62.03,9.11,1.03,2.57,2.06,NA,NA,NA,43.6,92.57,NA,NA,79.6,99.42,NA,NA,NA,NA
"7791",6107004101,"Tulare ",93257,-119.0217027,36.0577198,"Porterville",59.12,95.16,"95-100% (highest scores)",0.06,82.48,14.10684452,98.11,0.148,50.63,811.51,94.59,68.56,77.28,2.73,49.9,125.6773415,26.37,665.9665494,33.39,37,92.29,1.5,10.64,0.42,63.07,1,12.45,0,0,54.63,6.67,81.59,61.64,71.09,5.56,65.83,21.22,91.55,9417,16.87,74.73,8.4,80.59,13.92,0.01,0.01,4.07,1.4,85.45,8.86,96.91,38.6,88.84,31,96.09,65.2,95.09,16.6,98.05,34.3,95.64
"7792",6107004102,"Tulare ",93257,-119.0245203,36.0455672,"Porterville",51.89,89.89,"85-90%",0.06,82.48,14.06767321,98.06,0.168,55.77,790.08,92.67,54.69,58.21,985.75,89.07,114.9542818,24.96,654.3684977,32.46,24,85.63,15,59.6,0.225,39.77,1,12.45,0,0,57.64,7.04,87.17,61.64,71.09,4.9,49.62,21.22,91.55,1999,13.71,74.39,11.91,67.43,25.71,0,4.15,1.45,1.25,71.08,7.37,81.52,34.8,85.08,14.5,76.07,54.3,86.38,4.3,35.02,23.1,74.52
"7793",6107004200,"Tulare ",93256,-119.2918483,35.9647863,"Pixley",61.52,96.41,"95-100% (highest scores)",0.06,82.48,13.09601855,94.14,0.059,21.39,1013.22,99.54,72.38,81.85,851.98,88.31,74.52619903,21.04,253.7564485,6.1,14,73.37,135.25,97.94,0.5,69.4,3,33.16,14.5,95.69,65.87,8.04,96.42,40.71,42.56,4.83,47.59,16.4,73.62,5934,19.16,70.46,10.38,86.97,8.26,4.11,0,0.46,0.2,73.74,7.65,84.97,58.8,99.04,57.8,99.77,69.9,97.31,14.8,96.72,22.3,71.57
"7794",6107004300,"Tulare ",93219,-119.3058575,35.8580543,"Unincorporated Tulare County area",54.73,92.3,"90-95%",0.06,82.48,12.33648987,89.99,0.046,16.4,890.96,97.28,59.39,64.95,836.24,88.28,41.6283328,16.89,272.2248308,6.86,1,17.08,37.5,84.66,0.18,30.59,3,33.16,9,88.93,55.56,6.78,83.4,44.85,48.55,5.46,63.54,14.57,64.02,7437,16.82,75.25,7.93,91.49,5.55,0.26,1.06,1.47,0.17,77.78,8.07,89.98,61.9,99.48,58.3,99.81,68.8,96.93,24.9,99.79,28.7,88.25
"7795",6107004400,"Tulare ",93219,-119.265395,35.8758839,"Earlimart",42.65,78.92,"75-80%",0.06,82.48,12.70276307,92.37,0.204,62.85,759.63,86.49,68.48,77.1,1229.82,90.31,0.124453,2.78,882.6688951,50.19,0,0,0,0,0.1,16.64,0,0,0,0,46.49,5.68,60.95,45.41,49.49,4.02,27.12,16.15,72.22,7541,16.6,74.75,8.65,93.82,0,0,0,6.18,0,72.44,7.51,83.31,59.6,99.25,58.2,99.8,70.3,97.41,14.7,96.58,26.3,83.3
"7796",6107004500,"Tulare ",93207,-118.9866017,35.8807557,"Unincorporated Tulare County area",46.78,84.14,"80-85%",0.061,84.58,12.21059103,88.51,0.028,10.02,870.9,96.94,53.53,56.51,261.4,81.97,0.348871733,3.49,149.4525662,2.45,0,0,14.5,56.95,0.6,74.73,3,33.16,4,70.42,51.06,6.23,72.92,65.43,74.78,3.59,17.98,15.23,67.93,6161,11.91,74.66,13.42,80.18,18.81,0.08,0.52,0.06,0.34,72.34,7.5,83.22,46,94.25,30.9,96.05,58.7,90.69,20.3,99.28,23.4,75.35
"7797",6109001100,"Tuolumne ",95370,-120.3994429,37.9791454,"Sonora",19.01,35.2,"35-40%",0.057,75.12,8.432842728,21.14,0.065,24.09,359.16,36.92,40.79,38.25,0,0,0.017020733,1.25,503.7306808,21.16,16,76.73,13,54.52,0.2,35.62,1,12.45,4.5,72.39,34.94,4.27,28.89,55.45,63.32,4.38,35.39,14.16,61.37,3770,10.13,61.56,28.3,14.19,79.89,2.12,0.53,1.33,1.94,42.95,4.46,39.56,6.5,28.08,NA,NA,25.7,45.74,2.6,11.87,16.1,44.46
"7798",6109001200,"Tuolumne ",95370,-120.3618958,38.0034086,"Unincorporated Tuolumne County area",28.92,56.82,"55-60%",0.057,75.12,8.237932892,17.01,0.026,9.25,374.72,39.63,67.85,76.35,0,0,0.008363,1.03,604.9760466,28.8,24,85.63,22.5,71.69,0.26,44.73,1,12.45,4,70.42,39.59,4.83,41.77,66.15,75.47,4.32,34.18,16.39,73.47,3516,13.59,62.77,23.63,14.53,70.68,0.03,0.77,9.93,4.07,57.68,5.98,61.98,10.3,43.07,4,31.3,44.1,74.87,4.8,41.84,25.1,80.47
"7799",6109002100,"Tuolumne ",95335,-120.1895292,38.2149739,"Unincorporated Tuolumne County area",19.16,35.53,"35-40%",0.054,69.57,6.355210731,4.38,0.003,1.34,456.67,54.85,30.69,24.78,0,0.55,0.444135667,3.63,212.0397392,4.55,8,53.43,3.3,22.66,0,0,2,23.88,5,75.67,25.35,3.09,9.2,49.8,56.27,6,75.12,16.58,74.15,4391,8.29,63.99,27.72,7.61,84.24,0,2.85,0.18,5.12,59.67,6.19,65.12,12.8,50.24,0,0,37.4,65.28,8.3,77.1,19.7,61.52
"7800",6109002200,"Tuolumne ",95370,-120.2986345,38.0191545,"Phoenix Lake",12.21,18.47,"15-20%",0.057,75.12,7.883484325,12.36,0.014,5.25,624.76,69.93,23.5,16.19,0,0,0.002027267,0.48,353.0988818,11.23,1.1,17.49,6,35.02,0,0,3,33.16,1.25,38.99,24.19,2.95,7.48,66.2,75.55,3.67,19.59,16.26,72.62,8493,9.43,65.07,25.5,9.21,85.18,0.46,0.37,0.41,4.38,39.86,4.13,35.14,7.8,33.49,1.3,9.46,19.2,32.49,4.3,35.02,8.5,8.5
"7801",6109003100,"Tuolumne ",95335,-119.849589,38.1866222,"Unincorporated Tuolumne County area",11.78,17.27,"15-20%",0.054,69.57,5.022131756,1.13,0.001,0.56,756.57,86.36,48.16,49.02,0,0,0.000417933,0.19,130.5015977,1.91,1,17.08,6,35.02,0.1,16.64,3,33.16,7,83.28,29.74,3.63,17,34.98,33.4,4.76,45.87,9.94,29.45,5783,7.54,69.65,22.81,8.39,88.19,0,0.42,1.66,1.35,31.27,3.24,21.8,4.2,17.25,1.1,7.38,18.2,30.04,3.5,23.75,17.8,53.12
"7802",6109003200,"Tuolumne ",95346,-120.0887219,37.9292989,"Unincorporated Tuolumne County area",9.22,11.08,"10-15%",0.057,75.12,6.800350658,6.06,0.002,0.72,496.84,60.25,27.44,20.81,2.44,49,0.004632333,0.81,307.2156018,8.63,2,25.63,5,30.88,0,0,4,43.78,5.75,78.14,30.35,3.71,18.51,40.05,41.6,2.66,5.72,10.74,36,5933,14.75,64.79,20.46,14.41,81.48,0.03,1.89,0.91,1.28,23.99,2.49,12.07,6,25.89,0,0,22.4,39.4,3.6,25.23,9.1,10.54
"7803",6109004100,"Tuolumne ",95370,-120.3277066,37.9231742,"Unincorporated Tuolumne County area",24.46,47.73,"45-50%",0.057,75.12,8.309515495,18.42,0.009,3.37,551.94,64.76,22,14.58,0.02,17,0.013739333,1.16,627.9170326,30.41,19,80.94,27.25,77.1,0.5,69.4,4,43.78,12,93.63,43.06,5.26,51.69,56.54,64.77,5.19,57.39,13.82,59.28,5491,9.54,58.9,31.56,13.33,79.86,0.07,2.6,0.76,3.37,44.86,4.65,42.51,9.6,40.46,0.3,0.51,26.8,48.2,3.6,25.23,13.7,31.74
"7804",6109004200,"Tuolumne ",40,-119.6407227,37.9494993,"Unincorporated Tuolumne County area",12.83,20.03,"20-25%",0.057,75.12,5.577901283,2.3,0.001,0.39,419.61,48.35,18.22,10.5,0,3.76,0.002202733,0.53,138.7450326,2.16,0,0,12,52.03,0.2,35.62,1,12.45,19.75,98.21,25.15,3.07,8.85,29.3,23.83,5.51,64.78,16.41,73.65,3487,6.31,49.9,43.79,4.79,89.19,0,2.27,1.49,2.27,40.28,4.18,35.82,6.5,28.08,0,0,29,52.26,4.6,39.21,9.7,12.79
"7805",6109005100,"Tuolumne ",95327,-120.4335241,37.9315151,"Unincorporated Tuolumne County area",27.44,53.86,"50-55%",0.057,75.12,8.573984119,24.98,0.022,8.04,687.92,76.2,31.04,25.23,0.09,25.41,8.503056867,8.5,338.8883877,10.26,15,74.93,48.3,89.72,0.385,59.79,4,43.78,14.5,95.69,45.41,5.54,57.77,57.91,66.65,3.36,13.91,17.61,78.96,8502,9.09,63.81,27.1,12.56,84.73,0.02,1.58,0.11,1,47.71,4.95,46.84,7.7,32.94,0,0,38.9,67.45,9.4,83.63,12.8,27.22
