earth_year, earth_date,mars_date,solar_day,max_ground_temp,min_ground_temp,max_air_temp,min_air_temp,mean_pressure,sunrise,sunset,UV_Radiation,weather
"2021","05-16 UTC","Mars, Month 2 - LS 45deg",3120,-22,-76,-14,-83,867,6:13,18:01,moderate,Sunny
"2021","05-15 UTC","Mars, Month 2 - LS 45deg",3119,-24,-76,-10,-82,867,6:14,18:02,moderate,Sunny
"2021","05-14 UTC","Mars, Month 2 - LS 44deg",3118,-26,-76,-11,-80,866,6:14,18:02,moderate,Sunny
"2021","05-13 UTC","Mars, Month 2 - LS 44deg",3117,-20,-77,-5,-86,865,6:14,18:02,moderate,Sunny
"2021","05-12 UTC","Mars, Month 2 - LS 43deg",3116,-17,-77,-4,-82,865,6:14,18:03,moderate,Sunny
"2021","05-11 UTC","Mars, Month 2 - LS 43deg",3115,-19,-77,-4,-83,864,6:15,18:03,moderate,Sunny
"2021","05-10 UTC","Mars, Month 2 - LS 43deg",3114,-15,-78,-5,-86,864,6:15,18:04,moderate,Sunny
"2021","05-09 UTC","Mars, Month 2 - LS 42deg",3113,-20,-77,-6,-83,864,6:15,18:04,moderate,Sunny
"2021","05-08 UTC","Mars, Month 2 - LS 42deg",3112,-19,-77,-3,-81,864,6:16,18:04,moderate,Sunny
"2021","05-07 UTC","Mars, Month 2 - LS 41deg",3111,-21,-77,-3,-89,863,6:16,18:05,moderate,Sunny
"2021","05-06 UTC","Mars, Month 2 - LS 41deg",3110,-17,-77,-4,-81,862,6:16,18:05,moderate,Sunny
"2021","05-05 UTC","Mars, Month 2 - LS 40deg",3109,-20,-73,-5,-79,861,6:16,18:05,moderate,Sunny
"2021","05-04 UTC","Mars, Month 2 - LS 40deg",3108,-26,-73,-13,-91,861,6:17,18:06,moderate,Sunny
"2021","05-03 UTC","Mars, Month 2 - LS 39deg",3107,-24,-76,-14,-82,861,6:17,18:06,moderate,Sunny
"2021","05-02 UTC","Mars, Month 2 - LS 39deg",3106,-27,-75,-12,-83,861,6:17,18:07,moderate,Sunny
"2021","05-01 UTC","Mars, Month 2 - LS 38deg",3105,-28,-74,-12,-84,861,6:18,18:07,moderate,Sunny
"2021","04-30 UTC","Mars, Month 2 - LS 38deg",3104,-25,-74,-11,-90,860,6:18,18:07,moderate,Sunny
"2021","04-29 UTC","Mars, Month 2 - LS 38deg",3103,-24,-74,-11,-92,860,6:18,18:08,moderate,Sunny
"2021","04-28 UTC","Mars, Month 2 - LS 37deg",3102,-25,-74,-12,-78,860,6:19,18:08,moderate,Sunny
"2021","04-27 UTC","Mars, Month 2 - LS 37deg",3101,-25,-78,-10,-85,860,6:19,18:09,moderate,Sunny
"2021","04-26 UTC","Mars, Month 2 - LS 36deg",3100,-25,-74,-11,-84,860,6:19,18:09,moderate,Sunny
"2021","04-25 UTC","Mars, Month 2 - LS 36deg",3099,-26,-73,-9,-83,859,6:19,18:10,moderate,Sunny
"2021","04-24 UTC","Mars, Month 2 - LS 35deg",3098,-28,-74,-11,-91,859,6:20,18:10,moderate,Sunny
"2021","04-23 UTC","Mars, Month 2 - LS 35deg",3097,-24,-75,-12,-84,858,6:20,18:10,moderate,Sunny
"2021","04-22 UTC","Mars, Month 2 - LS 34deg",3096,-26,-73,-12,-82,857,6:20,18:11,moderate,Sunny
"2021","04-21 UTC","Mars, Month 2 - LS 34deg",3095,-26,-74,-12,-80,857,6:21,18:11,moderate,Sunny
"2021","04-20 UTC","Mars, Month 2 - LS 33deg",3094,-26,-75,-12,-84,857,6:21,18:12,moderate,Sunny
"2021","04-19 UTC","Mars, Month 2 - LS 33deg",3093,-26,-72,-10,-81,857,6:21,18:12,moderate,Sunny
"2021","04-18 UTC","Mars, Month 2 - LS 32deg",3092,-26,-74,-10,-79,855,6:22,18:12,moderate,Sunny
"2021","04-17 UTC","Mars, Month 2 - LS 32deg",3091,-26,-74,-9,-79,854,6:22,18:13,moderate,Sunny
"2021","04-16 UTC","Mars, Month 2 - LS 31deg",3090,-26,-73,-10,-82,853,6:22,18:13,moderate,Sunny
"2021","04-15 UTC","Mars, Month 2 - LS 31deg",3089,-29,-74,-12,-89,854,6:22,18:14,moderate,Sunny
"2021","04-13 UTC","Mars, Month 2 - LS 31deg",3088,-27,-75,-7,-86,855,6:23,18:14,moderate,Sunny
"2021","04-12 UTC","Mars, Month 2 - LS 30deg",3087,-26,-75,-7,-94,853,6:23,18:15,moderate,Sunny
"2021","04-11 UTC","Mars, Month 2 - LS 30deg",3086,-23,-75,-6,-86,852,6:23,18:15,high,Sunny
"2021","04-10 UTC","Mars, Month 1 - LS 29deg",3085,-13,-75,-1,-83,853,6:24,18:15,moderate,Sunny
"2021","04-09 UTC","Mars, Month 1 - LS 29deg",3084,-15,-75,-1,-84,852,6:24,18:16,moderate,Sunny
"2021","04-08 UTC","Mars, Month 1 - LS 28deg",3083,-15,-75,-1,-88,852,6:24,18:16,moderate,Sunny
"2021","04-07 UTC","Mars, Month 1 - LS 28deg",3082,-13,-76,0,-89,850,6:25,18:17,moderate,Sunny
"2021","04-06 UTC","Mars, Month 1 - LS 27deg",3081,-16,-76,3,-89,850,6:25,18:17,moderate,Sunny
"2021","04-05 UTC","Mars, Month 1 - LS 27deg",3080,-19,-76,-3,-80,850,6:25,18:18,moderate,Sunny
"2021","04-04 UTC","Mars, Month 1 - LS 26deg",3079,-12,-74,7,-88,849,6:26,18:18,moderate,Sunny
"2021","04-03 UTC","Mars, Month 1 - LS 26deg",3078,-11,-73,7,-80,849,6:26,18:18,moderate,Sunny
"2021","04-02 UTC","Mars, Month 1 - LS 25deg",3077,-12,-74,7,-81,848,6:26,18:19,moderate,Sunny
"2021","04-01 UTC","Mars, Month 1 - LS 25deg",3076,-12,-73,8,-82,847,6:26,18:19,moderate,Sunny
"2021","03-31 UTC","Mars, Month 1 - LS 24deg",3075,-15,-74,5,-93,846,6:27,18:20,moderate,Sunny
"2021","03-30 UTC","Mars, Month 1 - LS 24deg",3074,-15,-74,8,-89,845,6:27,18:20,moderate,Sunny
"2021","03-29 UTC","Mars, Month 1 - LS 23deg",3073,-20,-73,7,-85,846,6:27,18:21,moderate,Sunny
"2021","03-28 UTC","Mars, Month 1 - LS 23deg",3072,-17,-74,7,-82,844,6:28,18:21,moderate,Sunny
"2021","03-27 UTC","Mars, Month 1 - LS 22deg",3071,-16,-74,6,-89,843,6:28,18:21,moderate,Sunny
"2021","03-26 UTC","Mars, Month 1 - LS 22deg",3070,-15,-74,6,-89,843,6:28,18:22,moderate,Sunny
"2021","03-25 UTC","Mars, Month 1 - LS 21deg",3069,-12,-74,6,-89,843,6:29,18:22,moderate,Sunny
"2021","03-24 UTC","Mars, Month 1 - LS 21deg",3068,-18,-74,7,-80,845,6:29,18:23,moderate,Sunny
"2021","03-23 UTC","Mars, Month 1 - LS 21deg",3067,-10,-74,6,-76,840,6:29,18:23,moderate,Sunny
"2021","03-22 UTC","Mars, Month 1 - LS 20deg",3066,-13,-74,6,-90,839,6:29,18:24,moderate,Sunny
"2021","03-21 UTC","Mars, Month 1 - LS 20deg",3065,-13,-77,6,-84,841,6:30,18:24,moderate,Sunny
"2021","03-20 UTC","Mars, Month 1 - LS 19deg",3064,-13,-74,7,-80,840,6:30,18:24,moderate,Sunny
"2021","03-19 UTC","Mars, Month 1 - LS 19deg",3063,-15,-74,6,-86,839,6:30,18:25,moderate,Sunny
"2021","03-18 UTC","Mars, Month 1 - LS 18deg",3062,-15,-73,7,-89,838,6:31,18:25,moderate,Sunny
"2021","03-17 UTC","Mars, Month 1 - LS 18deg",3061,-13,-74,8,-76,837,6:31,18:26,moderate,Sunny
"2021","03-16 UTC","Mars, Month 1 - LS 17deg",3060,-14,-73,7,-79,839,6:31,18:26,moderate,Sunny
"2021","03-15 UTC","Mars, Month 1 - LS 17deg",3059,-16,-77,7,-86,836,6:32,18:27,moderate,Sunny
"2021","03-14 UTC","Mars, Month 1 - LS 16deg",3058,-15,-73,6,-81,837,6:32,18:27,moderate,Sunny
"2021","03-13 UTC","Mars, Month 1 - LS 16deg",3057,-13,-73,7,-79,836,6:32,18:27,moderate,Sunny
"2021","03-12 UTC","Mars, Month 1 - LS 15deg",3056,-14,-74,8,-96,834,6:32,18:28,moderate,Sunny
"2021","03-11 UTC","Mars, Month 1 - LS 15deg",3055,-12,-73,7,-91,832,6:33,18:28,moderate,Sunny
"2021","03-10 UTC","Mars, Month 1 - LS 14deg",3054,-13,-73,7,-78,832,6:33,18:29,moderate,Sunny
"2021","03-09 UTC","Mars, Month 1 - LS 14deg",3053,-12,-73,7,-79,834,6:33,18:29,moderate,Sunny
"2021","03-07 UTC","Mars, Month 1 - LS 13deg",3052,-14,-74,5,-88,834,6:34,18:30,moderate,Sunny
"2021","03-06 UTC","Mars, Month 1 - LS 13deg",3051,-11,-74,5,-87,833,6:34,18:30,moderate,Sunny
"2021","03-05 UTC","Mars, Month 1 - LS 12deg",3050,-11,-73,6,-85,833,6:34,18:30,moderate,Sunny
"2021","03-04 UTC","Mars, Month 1 - LS 12deg",3049,-9,-73,2,-81,832,6:34,18:31,moderate,Sunny
"2021","03-03 UTC","Mars, Month 1 - LS 11deg",3048,-14,-73,3,-83,830,6:35,18:31,moderate,Sunny
"2021","03-02 UTC","Mars, Month 1 - LS 11deg",3047,-15,-72,2,-88,830,6:35,18:32,moderate,Sunny
"2021","03-01 UTC","Mars, Month 1 - LS 10deg",3046,-11,-73,2,-80,830,6:35,18:32,moderate,Sunny
"2021","02-28 UTC","Mars, Month 1 - LS 10deg",3045,-10,-74,6,-81,830,6:36,18:33,moderate,Sunny
"2021","02-27 UTC","Mars, Month 1 - LS 9deg",3044,-6,-74,6,-83,829,6:36,18:33,moderate,Sunny
"2021","02-26 UTC","Mars, Month 1 - LS 9deg",3043,-14,-74,5,-80,828,6:36,18:33,moderate,Sunny
"2021","02-25 UTC","Mars, Month 1 - LS 8deg",3042,-17,-73,5,-85,827,6:36,18:34,moderate,Sunny
"2021","02-24 UTC","Mars, Month 1 - LS 8deg",3041,-13,-73,7,-84,828,6:37,18:34,moderate,Sunny
"2021","02-23 UTC","Mars, Month 1 - LS 7deg",3040,-22,-74,4,-86,828,6:37,18:35,moderate,Sunny
"2021","02-22 UTC","Mars, Month 1 - LS 7deg",3039,-20,-72,0,-79,827,6:37,18:35,moderate,Sunny
"2021","02-21 UTC","Mars, Month 1 - LS 6deg",3038,-10,-74,3,-79,825,6:37,18:35,moderate,Sunny
"2021","02-20 UTC","Mars, Month 1 - LS 6deg",3037,-9,-74,3,-87,825,6:38,18:36,moderate,Sunny
"2021","02-19 UTC","Mars, Month 1 - LS 5deg",3036,-15,-73,5,-73,824,6:38,18:36,moderate,Sunny
"2021","02-18 UTC","Mars, Month 1 - LS 5deg",3035,-8,-74,3,-76,824,6:38,18:37,moderate,Sunny
"2021","02-17 UTC","Mars, Month 1 - LS 4deg",3034,-18,-74,4,-77,825,6:38,18:37,moderate,Sunny
"2021","02-16 UTC","Mars, Month 1 - LS 4deg",3033,-16,-73,3,-87,823,6:39,18:37,moderate,Sunny
"2021","02-15 UTC","Mars, Month 1 - LS 3deg",3032,-7,-74,4,-81,822,6:39,18:38,moderate,Sunny
"2021","02-14 UTC","Mars, Month 1 - LS 3deg",3031,-13,-74,4,-76,821,6:39,18:38,moderate,Sunny
"2021","02-13 UTC","Mars, Month 1 - LS 2deg",3030,-20,-74,4,-84,821,6:39,18:39,moderate,Sunny
"2021","02-12 UTC","Mars, Month 1 - LS 2deg",3029,-19,-73,5,-88,821,6:40,18:39,moderate,Sunny
"2021","02-11 UTC","Mars, Month 1 - LS 1deg",3028,-18,-73,3,-88,821,6:40,18:39,moderate,Sunny
"2021","02-10 UTC","Mars, Month 1 - LS 1deg",3027,-17,-74,6,-82,820,6:40,18:40,moderate,Sunny
"2021","02-09 UTC","Mars, Month 1 - LS 0deg",3026,-7,-74,6,-91,820,6:40,18:40,moderate,Sunny
"2021","02-08 UTC","Mars, Month 1 - LS 0deg",3025,-6,-74,6,-85,820,6:41,18:40,moderate,Sunny
"2021","02-06 UTC","Mars, Month 12 - LS 359deg",3023,-15,-74,7,-79,818,6:41,18:41,moderate,Sunny
"2021","02-05 UTC","Mars, Month 12 - LS 358deg",3022,-2,-73,6,-78,818,6:41,18:41,moderate,Sunny
"2021","02-04 UTC","Mars, Month 12 - LS 358deg",3021,-6,-74,7,-89,819,6:42,18:42,moderate,Sunny
"2021","02-03 UTC","Mars, Month 12 - LS 357deg",3020,-7,-74,7,-76,817,6:42,18:42,moderate,Sunny
"2021","02-02 UTC","Mars, Month 12 - LS 357deg",3019,-6,-73,8,-78,816,6:42,18:43,moderate,Sunny
"2021","02-01 UTC","Mars, Month 12 - LS 356deg",3018,-19,-72,10,-84,817,6:42,18:43,moderate,Sunny
"2021","01-31 UTC","Mars, Month 12 - LS 356deg",3017,-17,-73,5,-79,817,6:42,18:43,moderate,Sunny
"2021","01-30 UTC","Mars, Month 12 - LS 355deg",3016,-9,-73,5,-87,815,6:43,18:44,moderate,Sunny
"2021","01-28 UTC","Mars, Month 12 - LS 354deg",3015,-14,-73,7,-85,816,6:43,18:44,moderate,Sunny
"2021","01-27 UTC","Mars, Month 12 - LS 354deg",3014,-9,-73,8,-78,814,6:43,18:44,moderate,Sunny
"2021","01-26 UTC","Mars, Month 12 - LS 353deg",3013,-10,-73,9,-88,813,6:43,18:45,high,Sunny
"2021","01-25 UTC","Mars, Month 12 - LS 353deg",3012,-12,-74,12,-82,812,6:43,18:45,high,Sunny
"2021","01-24 UTC","Mars, Month 12 - LS 352deg",3011,-18,-73,11,-87,817,6:44,18:45,moderate,Sunny
"2021","01-23 UTC","Mars, Month 12 - LS 352deg",3010,-16,-73,11,-77,817,6:44,18:46,moderate,Sunny
"2021","01-22 UTC","Mars, Month 12 - LS 351deg",3009,-15,-77,12,-81,815,6:44,18:46,moderate,Sunny
"2021","01-21 UTC","Mars, Month 12 - LS 351deg",3008,-3,-73,14,-81,814,6:44,18:46,moderate,Sunny
"2021","01-20 UTC","Mars, Month 12 - LS 350deg",3007,-3,-73,6,-78,814,6:44,18:47,moderate,Sunny
"2021","01-19 UTC","Mars, Month 12 - LS 350deg",3006,-14,-73,7,-75,814,6:44,18:47,moderate,Sunny
"2021","01-18 UTC","Mars, Month 12 - LS 349deg",3005,-10,-73,7,-90,813,6:44,18:47,moderate,Sunny
"2021","01-17 UTC","Mars, Month 12 - LS 349deg",3004,-17,-73,8,-77,813,6:45,18:47,moderate,Sunny
"2021","01-16 UTC","Mars, Month 12 - LS 348deg",3003,-16,-73,7,-76,815,6:45,18:48,moderate,Sunny
"2021","01-15 UTC","Mars, Month 12 - LS 348deg",3002,-14,-73,7,-78,815,6:45,18:48,moderate,Sunny
"2021","01-14 UTC","Mars, Month 12 - LS 347deg",3001,-13,-74,8,-80,813,6:45,18:48,moderate,Sunny
"2021","01-13 UTC","Mars, Month 12 - LS 347deg",3000,-16,-73,8,-78,812,6:45,18:49,high,Sunny
"2021","01-12 UTC","Mars, Month 12 - LS 346deg",2999,-18,-73,9,-79,813,6:45,18:49,moderate,Sunny
"2021","01-11 UTC","Mars, Month 12 - LS 345deg",2998,-17,-72,8,-82,812,6:45,18:49,moderate,Sunny
"2021","01-10 UTC","Mars, Month 12 - LS 345deg",2997,-18,-72,10,-81,811,6:46,18:49,high,Sunny
"2021","01-09 UTC","Mars, Month 12 - LS 344deg",2996,-18,-72,9,-89,812,6:46,18:50,high,Sunny
"2021","01-08 UTC","Mars, Month 12 - LS 344deg",2995,-5,-74,15,-91,814,6:46,18:50,moderate,Sunny
"2021","01-07 UTC","Mars, Month 12 - LS 343deg",2994,-6,-75,15,-91,814,6:46,18:50,high,Sunny
"2021","01-06 UTC","Mars, Month 12 - LS 343deg",2993,-11,-74,15,-90,813,6:46,18:50,high,Sunny
"2021","01-05 UTC","Mars, Month 12 - LS 342deg",2992,-10,-72,15,-82,815,6:46,18:51,moderate,Sunny
"2021","01-04 UTC","Mars, Month 12 - LS 342deg",2991,-4,-100,15,-79,813,6:46,18:51,moderate,Sunny
"2021","01-03 UTC","Mars, Month 12 - LS 341deg",2990,-5,-73,15,-82,811,6:46,18:51,moderate,Sunny
"2021","01-02 UTC","Mars, Month 12 - LS 341deg",2989,-3,-73,14,-81,814,6:46,18:51,moderate,Sunny
"2021","01-01 UTC","Mars, Month 12 - LS 340deg",2988,-10,-72,14,-87,813,6:46,18:52,moderate,Sunny
"2020","12-31 UTC","Mars, Month 12 - LS 340deg",2987,-13,-74,14,-86,812,6:46,18:52,moderate,Sunny
"2020","12-30 UTC","Mars, Month 12 - LS 339deg",2986,-11,-73,16,-90,813,6:46,18:52,moderate,Sunny
"2020","12-29 UTC","Mars, Month 12 - LS 338deg",2985,-7,-72,16,-90,814,6:47,18:52,moderate,Sunny
"2020","12-28 UTC","Mars, Month 12 - LS 338deg",2984,-8,-73,15,-92,814,6:47,18:52,moderate,Sunny
"2020","12-27 UTC","Mars, Month 12 - LS 337deg",2983,-4,-73,16,-79,814,6:47,18:53,moderate,Sunny
"2020","12-26 UTC","Mars, Month 12 - LS 337deg",2982,-6,-73,14,-86,814,6:47,18:53,moderate,Sunny
"2020","12-25 UTC","Mars, Month 12 - LS 336deg",2981,-5,-72,15,-85,817,6:47,18:53,moderate,Sunny
"2020","12-24 UTC","Mars, Month 12 - LS 336deg",2980,-10,-74,15,-82,816,6:47,18:53,moderate,Sunny
"2020","12-22 UTC","Mars, Month 12 - LS 335deg",2979,-6,-71,15,-85,818,6:47,18:53,moderate,Sunny
"2020","12-21 UTC","Mars, Month 12 - LS 335deg",2978,-1,-72,9,-91,815,6:47,18:53,moderate,Sunny
"2020","12-20 UTC","Mars, Month 12 - LS 334deg",2977,-4,-72,8,-85,816,6:47,18:53,moderate,Sunny
"2020","12-19 UTC","Mars, Month 12 - LS 333deg",2976,-10,-72,9,-80,816,6:47,18:54,moderate,Sunny
"2020","12-18 UTC","Mars, Month 12 - LS 333deg",2975,-7,-73,9,-80,815,6:47,18:54,moderate,Sunny
"2020","12-17 UTC","Mars, Month 12 - LS 332deg",2974,-15,-72,9,-77,818,6:47,18:54,moderate,Sunny
"2020","12-16 UTC","Mars, Month 12 - LS 332deg",2973,-6,-72,9,-88,817,6:47,18:54,moderate,Sunny
"2020","12-15 UTC","Mars, Month 12 - LS 331deg",2972,-5,-69,8,-76,818,6:47,18:54,moderate,Sunny
"2020","12-14 UTC","Mars, Month 12 - LS 331deg",2971,-7,-70,7,-71,815,6:47,18:54,moderate,Sunny
"2020","12-13 UTC","Mars, Month 12 - LS 330deg",2970,-10,-72,8,-84,815,6:46,18:54,moderate,Sunny
"2020","12-12 UTC","Mars, Month 11 - LS 329deg",2969,-10,-71,11,-80,817,6:46,18:54,moderate,Sunny
"2020","12-11 UTC","Mars, Month 11 - LS 329deg",2968,-10,-71,10,-74,815,6:46,18:55,moderate,Sunny
"2020","12-10 UTC","Mars, Month 11 - LS 328deg",2967,-7,-56,6,-65,793,6:46,18:55,moderate,Sunny
"2020","12-08 UTC","Mars, Month 11 - LS 327deg",2965,-54,-69,-46,-67,843,6:46,18:55,low,Sunny
"2020","12-07 UTC","Mars, Month 11 - LS 327deg",2964,-6,-69,5,-72,818,6:46,18:55,moderate,Sunny
"2020","12-06 UTC","Mars, Month 11 - LS 326deg",2963,-9,-70,7,-73,813,6:46,18:55,moderate,Sunny
"2020","12-05 UTC","Mars, Month 11 - LS 326deg",2962,-11,-69,6,-77,818,6:46,18:55,moderate,Sunny
"2020","12-04 UTC","Mars, Month 11 - LS 325deg",2961,-9,-69,7,-77,817,6:46,18:55,moderate,Sunny
"2020","12-03 UTC","Mars, Month 11 - LS 324deg",2960,-10,-69,7,-80,819,6:46,18:55,moderate,Sunny
"2020","12-02 UTC","Mars, Month 11 - LS 324deg",2959,-6,-69,7,-80,818,6:45,18:55,moderate,Sunny
"2020","12-01 UTC","Mars, Month 11 - LS 323deg",2958,-2,-74,8,-76,819,6:45,18:55,moderate,Sunny
"2020","11-30 UTC","Mars, Month 11 - LS 323deg",2957,-12,-70,9,-78,819,6:45,18:55,moderate,Sunny
"2020","11-29 UTC","Mars, Month 11 - LS 322deg",2956,-5,-70,10,-70,819,6:45,18:55,moderate,Sunny
"2020","11-28 UTC","Mars, Month 11 - LS 321deg",2955,-3,-69,5,-84,821,6:45,18:55,moderate,Sunny
"2020","11-27 UTC","Mars, Month 11 - LS 321deg",2954,-5,-69,6,-76,821,6:45,18:55,moderate,Sunny
"2020","11-26 UTC","Mars, Month 11 - LS 320deg",2953,-8,-69,5,-88,823,6:44,18:55,moderate,Sunny
"2020","11-25 UTC","Mars, Month 11 - LS 320deg",2952,-4,-68,6,-76,824,6:44,18:55,moderate,Sunny
"2020","11-24 UTC","Mars, Month 11 - LS 319deg",2951,-8,-68,8,-67,827,6:44,18:55,moderate,Sunny
"2020","11-23 UTC","Mars, Month 11 - LS 319deg",2950,-7,-69,11,-74,828,6:44,18:55,high,Sunny
"2020","11-22 UTC","Mars, Month 11 - LS 318deg",2949,-3,-69,9,-76,827,6:44,18:55,high,Sunny
"2020","11-21 UTC","Mars, Month 11 - LS 317deg",2948,-2,-69,9,-76,826,6:43,18:55,high,Sunny
"2020","11-20 UTC","Mars, Month 11 - LS 317deg",2947,-3,-70,10,-77,826,6:43,18:54,high,Sunny
"2020","11-19 UTC","Mars, Month 11 - LS 316deg",2946,-3,-71,7,-76,830,6:43,18:54,high,Sunny
"2020","11-18 UTC","Mars, Month 11 - LS 316deg",2945,-2,-69,7,-78,834,6:43,18:54,high,Sunny
"2020","11-17 UTC","Mars, Month 11 - LS 315deg",2944,-3,-70,8,-75,832,6:43,18:54,high,Sunny
"2020","11-15 UTC","Mars, Month 11 - LS 314deg",2943,-6,-70,15,-76,829,6:42,18:54,high,Sunny
"2020","11-14 UTC","Mars, Month 11 - LS 314deg",2942,-6,-69,16,-74,832,6:42,18:54,moderate,Sunny
"2020","11-13 UTC","Mars, Month 11 - LS 313deg",2941,-10,-71,17,-77,828,6:42,18:54,moderate,Sunny
"2020","11-12 UTC","Mars, Month 11 - LS 313deg",2940,-4,-70,15,-85,834,6:41,18:54,high,Sunny
"2020","11-11 UTC","Mars, Month 11 - LS 312deg",2939,-9,-71,15,-77,835,6:41,18:53,high,Sunny
"2020","11-10 UTC","Mars, Month 11 - LS 311deg",2938,-14,-70,12,-82,836,6:41,18:53,high,Sunny
"2020","11-09 UTC","Mars, Month 11 - LS 311deg",2937,-14,-69,12,-76,837,6:41,18:53,high,Sunny
"2020","11-08 UTC","Mars, Month 11 - LS 310deg",2936,-13,-70,12,-78,835,6:40,18:53,high,Sunny
"2020","11-07 UTC","Mars, Month 11 - LS 310deg",2935,,,,,837,6:40,18:53,high,Sunny
"2020","11-06 UTC","Mars, Month 11 - LS 309deg",2934,1,-70,12,-70,834,6:40,18:53,high,Sunny
"2020","11-05 UTC","Mars, Month 11 - LS 308deg",2933,-6,-69,13,-74,840,6:39,18:52,high,Sunny
"2020","11-04 UTC","Mars, Month 11 - LS 308deg",2932,-3,-69,13,-82,839,6:39,18:52,high,Sunny
"2020","11-03 UTC","Mars, Month 11 - LS 307deg",2931,-3,-69,9,-83,845,6:38,18:52,moderate,Sunny
"2020","11-02 UTC","Mars, Month 11 - LS 307deg",2930,0,-70,9,-73,839,6:38,18:52,moderate,Sunny
"2020","11-01 UTC","Mars, Month 11 - LS 306deg",2929,-3,-70,16,-80,838,6:38,18:51,high,Sunny
"2020","10-31 UTC","Mars, Month 11 - LS 305deg",2928,-3,-71,17,-85,840,6:37,18:51,moderate,Sunny
"2020","10-30 UTC","Mars, Month 11 - LS 305deg",2927,-3,-71,16,-74,841,6:37,18:51,moderate,Sunny
"2020","10-29 UTC","Mars, Month 11 - LS 304deg",2926,-4,-70,12,-73,846,6:37,18:51,moderate,Sunny
"2020","10-28 UTC","Mars, Month 11 - LS 304deg",2925,-2,-69,12,-82,844,6:36,18:50,moderate,Sunny
"2020","10-27 UTC","Mars, Month 11 - LS 303deg",2924,-4,-69,13,-80,847,6:36,18:50,moderate,Sunny
"2020","10-26 UTC","Mars, Month 11 - LS 302deg",2923,2,-70,16,-77,843,6:35,18:50,high,Sunny
"2020","10-25 UTC","Mars, Month 11 - LS 302deg",2922,3,-70,15,-77,844,6:35,18:49,high,Sunny
"2020","10-24 UTC","Mars, Month 11 - LS 301deg",2921,-1,-70,15,-80,845,6:34,18:49,high,Sunny
"2020","10-23 UTC","Mars, Month 11 - LS 301deg",2920,-2,-70,14,-82,845,6:34,18:49,high,Sunny
"2020","10-22 UTC","Mars, Month 11 - LS 300deg",2919,0,-70,14,-77,851,6:33,18:48,high,Sunny
"2020","10-21 UTC","Mars, Month 10 - LS 299deg",2918,-2,-70,14,-78,852,6:33,18:48,high,Sunny
"2020","10-20 UTC","Mars, Month 10 - LS 299deg",2917,-1,-71,14,-71,851,6:33,18:48,high,Sunny
"2020","10-19 UTC","Mars, Month 10 - LS 298deg",2916,-2,-69,13,-74,848,6:32,18:47,high,Sunny
"2020","10-18 UTC","Mars, Month 10 - LS 298deg",2915,-1,-70,14,-75,849,6:32,18:47,high,Sunny
"2020","10-17 UTC","Mars, Month 10 - LS 297deg",2914,-1,-71,15,-72,850,6:31,18:46,high,Sunny
"2020","10-16 UTC","Mars, Month 10 - LS 296deg",2913,-2,-70,14,-76,849,6:31,18:46,high,Sunny
"2020","10-15 UTC","Mars, Month 10 - LS 296deg",2912,1,-69,14,-78,853,6:30,18:46,high,Sunny
"2020","10-14 UTC","Mars, Month 10 - LS 295deg",2911,1,-70,14,-75,854,6:29,18:45,high,Sunny
"2020","10-13 UTC","Mars, Month 10 - LS 294deg",2910,-1,-70,15,-79,854,6:29,18:45,high,Sunny
"2020","10-12 UTC","Mars, Month 10 - LS 294deg",2909,-1,-70,14,-81,853,6:28,18:44,high,Sunny
"2020","10-11 UTC","Mars, Month 10 - LS 293deg",2908,-1,-70,15,-79,854,6:28,18:44,high,Sunny
"2020","10-10 UTC","Mars, Month 10 - LS 293deg",2907,-2,-70,14,-79,854,6:27,18:43,high,Sunny
"2020","10-08 UTC","Mars, Month 10 - LS 292deg",2906,2,-71,16,-83,855,6:27,18:43,high,Sunny
"2020","10-07 UTC","Mars, Month 10 - LS 291deg",2905,-1,-70,13,-74,859,6:26,18:42,moderate,Sunny
"2020","10-06 UTC","Mars, Month 10 - LS 291deg",2904,-2,-70,14,-83,860,6:26,18:42,high,Sunny
"2020","10-05 UTC","Mars, Month 10 - LS 290deg",2903,0,-70,14,-77,859,6:25,18:41,high,Sunny
"2020","10-04 UTC","Mars, Month 10 - LS 289deg",2902,-7,-69,14,-75,856,6:24,18:41,high,Sunny
"2020","10-03 UTC","Mars, Month 10 - LS 289deg",2901,2,-70,14,-76,860,6:24,18:40,high,Sunny
"2020","10-02 UTC","Mars, Month 10 - LS 288deg",2900,0,-69,15,-75,861,6:23,18:40,high,Sunny
"2020","10-01 UTC","Mars, Month 10 - LS 288deg",2899,-3,-71,13,-75,866,6:23,18:39,high,Sunny
"2020","09-30 UTC","Mars, Month 10 - LS 287deg",2898,-3,-70,14,-72,869,6:22,18:39,high,Sunny
"2020","09-29 UTC","Mars, Month 10 - LS 286deg",2897,-1,-68,13,-79,867,6:21,18:38,moderate,Sunny
"2020","09-28 UTC","Mars, Month 10 - LS 286deg",2896,-4,-70,14,-77,866,6:21,18:38,moderate,Sunny
"2020","09-27 UTC","Mars, Month 10 - LS 285deg",2895,-2,-69,15,-81,865,6:20,18:37,high,Sunny
"2020","09-26 UTC","Mars, Month 10 - LS 284deg",2894,-1,-70,14,-74,867,6:20,18:37,high,Sunny
"2020","09-25 UTC","Mars, Month 10 - LS 284deg",2893,0,-72,14,-86,869,6:19,18:36,high,Sunny
